path,sha256,category,runtime,entrypoint,reachable,trust_boundary,authn,authz,validation,rls,csrf,rate_limit,timeout_abort,ssrf_redirects,secrets_privacy,error_contract,concurrency_idempotency,performance,observability,cloudflare_compat,tests,status,finding_ids,reviewer,reviewed_commit,notes
features/settings/components/SecuritySettings.tsx,06b2ac4d33001eee5dcdbbe8e48996312c74b61fb95ac1b90d03e317dc5336d5,backend_support,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
infra/docker/.dockerignore,3f13537ead2042558c32ad185eb00cd147081966d24f7410d5e4f3f1c8090214,infra,node_tooling,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
infra/docker/docker-compose.yml,1ed8c25f92dc7458923e6eef6bbac2b3ea8b83f0fe3c6cea1d210edc624c3c44,infra,node_tooling,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
infra/docker/Dockerfile,321bb614068a8d8cd27f52dfdc725a3eb90eebd541e5d38381f2dab2ad33f822,infra,node_tooling,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
infra/docker/README.md,180d982948cf4b57fc1b3a1777a848a64779b7630d1c8778e9949ea67633dcce,infra,node_tooling,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/cloudflare/scheduled.ts,c505d003eedd9f31f6ec1757edf47273a736e10513c774b17941cd37406d32df,cloudflare_lib,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/hooks/useBiometrics.ts,357c597a89d5d45c4961f85b2327131ae767effc5ee95dc499dcd0c6e49996bc,backend_support,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/hooks/useSessionManager.ts,1a2e4eac58de11507a8e781002f6cf650c8d17ef66519a2f2d10b109533f33e4,backend_support,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/middleware.ts,f2d3dfdfaa2764847b8a7af258d9e398979201a445042e48b7519d83de2f3c03,request_entry,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/platform/runtime.ts,429ec0d650e5b53db5708f7b3792e11100e1037495bd16854b4ba5ae1798d51a,backend_support,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/security/audit.ts,1beb9bf418938684903264de382a7511cb3dd14966d5fa7a4734bddc4dfaa29b,security_lib,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/security/csp-enhanced.ts,b7b181634447067a7337d3d44f5c37f9eb3a76f79e83c06b45402529331cad1a,security_lib,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/security/csp.ts,50358429e986152803c756d9d616a611d6faf5310a8d2386cd606590eeb4229e,security_lib,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/security/csrf.ts,c40df5df1e26ba8e3d464678b492ca96ff8c6ace449aaf5ec59d627e594391f2,security_lib,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/security/device-fingerprinting.ts,3e717ac3216e595dbe6ec4d82328d85ba9d9174f1704a3f1436a487363ad7c78,security_lib,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/security/dns-resolution.ts,56baae921d1de948f7ac851acae89ef19f329892e4cb927425a01773ca70e989,security_lib,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/security/emailVerification.ts,88731e04e0b43cdf51b6c7f1f42b9dabf7a73d3c7cffa182e5198bda89e91d0e,security_lib,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/security/headers-scanner.ts,101179d5524b7db7a82f19f84b9c2eebf2e2fbbb0de155e3db66b962612087b2,security_lib,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/security/identifiers.ts,afc021e42cc37570e3be9f630460eda1bc394f83692dd9ff7a56b127e780fcb5,security_lib,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/security/index.ts,516e5acd0b4b5762793fc9a8b711fa909cd94f8fd756d6fc582920c549bf171c,security_lib,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/security/ip-anomaly-detection.ts,4e8daae27fdcade3f1f185eafeca3bf9d34b56cb0de82049ccbd629f8d42ad31,security_lib,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/security/ip.ts,efddfda182ebdb89261e091bba723dd27dd77ecb554bca47793006c07f61c4ac,security_lib,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/security/mfa.ts,76fe9b2cc2564cbe00a9d158267fea4f9d30b9bc041640abc64a3ac79b8ce752,security_lib,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/security/password-breach.ts,c7cc5f3f971e2ea569a9400fe456efa46260772a650fae0d74c096f5d1432a08,security_lib,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/security/passwordReset.ts,8e7d41028723ce3bde08ac992cde5378636445cfe091136fb51c3456b7f18f82,security_lib,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/security/request-signing.ts,aa2bf0905b1bdcd8b6287fd16a552f10c5fbf1d26dea142f4fa5404b82e5ab37,security_lib,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/security/session-termination.ts,3d45c5960de0519999973fe7e6c1cedd03d0a0ed630cc2aacbf5d2b887c41ca0,security_lib,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/security/sri-enhanced.ts,db91a928ded6d8aed29a5fdfe85e5a5deecb3a826b304b2ae23651cc9e9a0ab0,security_lib,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/security/sri.ts,4ce4972c89147d3f08f80afdc3cca410d4125691a55822586d90966ccc5f501f,security_lib,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/security/two-factor-backup-codes.ts,bc2eb5c000cb3892b8164d91cc1dc6fd0017b6df9ce9f7bf502f4954274b460e,security_lib,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/security/webauthn.ts,64f19b3a1a3b023bf9bf2ad17fae75f81f9ffd6dbb65d42e5d085517262a1d7c,security_lib,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/server/push.ts,0053c617908b875fdd36f30cd6414fcf8d60bbfc0137b936aa20b865b1c11401,server_lib,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/services/emailService.ts,9a12335cfdbf0a4a51bd59e5b350adcbd46fc1e45cbeb709f93be21d1f2f90a9,service,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/services/notificationService.ts,b11ea27343b652d58aebeafa989213bd24c93b827e6f86c3d8f3c63bab21ea1c,service,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/services/ors.ts,09c01211b91fc40477587ee3ff7c2f4429a0580f10f5487d5da39d6d91b40269,service,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/services/rateLimitService.ts,fe8c751e4b8e4c7c9708803c17b16101a698610c34f125d94bc2a7dc81daed08,service,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/store/offlineSyncStore.ts,272dac7d9e48117a4122a5b110cb036e9adafa653347c753714d300590f8a1f3,backend_support,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/store/profilesStore.ts,f3860ea2f1bb05e8c9595b7c8317b1834e5645add79a5ae22700bbaf26257823,backend_support,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/supabase/admin.ts,650b5dce0d378a1cbf51d2b4e174611b9d5ad922e43d2fa6d84ccb5955a82952,supabase_client,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/supabase/browserSession.ts,0c8ca04e81f668cb59bc4c4020cd0ed38c487d15a0fe249bcac191349a9a3a27,supabase_client,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/supabase/client.ts,68a6cab472fb7e6cb2f55f709ace21550bb679cd362cf06c075a63666a803da3,supabase_client,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/supabase/database.types.ts,4ec4b165558c3c1261ad2b89fb04b808bbfa385ce1fe4d8861a4dbbded7afeb8,supabase_client,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/supabase/fetch.ts,dbed2174efd4f073e8f4f2cef49f3aba921275134e4d8307a376ea1ae192b3f4,supabase_client,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/supabase/middleware.ts,2d8aee10aec3d008483cbd498e9b25001c9823e75159f60ddde098f042f51ac8,supabase_client,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/supabase/migrations/001_add_deadline_location_fields.sql,e394158610012151526757c86367bd4a260811c1f4979ed3c1f0232ab0849cbb,supabase_client,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/supabase/migrations/001_initial_schema.sql,2011df23453e97dd4f00d3ee6eb6e5d9c524f2400b788906e96c748ff8070df1,supabase_client,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/supabase/migrations/002_create_todos_table.sql,6a13f28107688536a5f0bca930e4a391a46c6b41234fafdf272f2fb4a1db80f4,supabase_client,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/supabase/migrations/002_security_audit_logging.sql,34d2fd6604aed80aecfe6ff0d357e7d85616ff56e725beaedd5f52e38339ec2f,supabase_client,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/supabase/schema.sql,5613d6d74c658e88332dfaea115f064a5d3b3e8a2b43e20f46a96b30f8d3c96e,supabase_client,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/supabase/server.ts,6ae04a0e805c9f81f0aff2666dda1039e97458a8993494032318c278527ed0ae,supabase_client,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/utils/api.ts,c5944dcfd6b4009a8a8b9d6cb3a98815a75b9e42a564af0a56c01e5e0e3f9c1a,backend_support,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/weather/providers/googleWeatherProvider.ts,096ee9582db7ba47f8bfa541f66e4fbdc7b438fdb027a63f6444b019e92c03d7,backend_support,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
lib/weather/providers/openMeteoProvider.ts,76404f2fa2bc460c45ea774c1c58e83a5cca57740ce4bdf00da62949944e7498,backend_support,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
middleware.ts,513056d2d51048a88f0ab63d759997dfd2e2ee204b22b862ae741c6e4c8d7f2f,request_entry,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
next.config.ts,df15fb6970e05a66843c6e2dd725ba7ffc278fc688f02e4703ad822de8e5f5db,build_config,build,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
open-next.config.ts,a1c37a9dddbe36848515ae7309380bc835c0cf54001ddf33ea98442b1926f698,worker_runtime,workerd,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
package-lock.json,a9b5450a50f07bf448b9219d154217e5de5e98b687c856f649d481bcef686982,build_config,build,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
package.json,a64d43815135c8086fb0b77a92b6d7a2e87e8bc179ba3e8313cba3351e565d67,build_config,build,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
public/sw.js,17e77b8521c4272e2e7720d787704f6ca2325b20780c16048e11619b099570d7,service_worker,browser_sw,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260104000000_initial_schema.sql,f9a4dd1167756425d054b7084eccf5c53fd02895ded03559ca2bdf2898e08d8e,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260104000001_fix_schema_issues.sql,92ea16c8da5a961c906b73ee27f83022c051ce49e2ba91e21bf23e5b8223d51d,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260108131028_add_user_id_and_rls_policies.sql,a0e73064b075c54f966e5e05c91f55b8853bef133e1f8f6a25aeb4eee4497ed8,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260108140000_add_event_date_columns.sql,739474c33f20ce5d1b078459d1291260d06d463aedbc296a040bfa460d72f939,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260108150000_fix_rls_policies.sql,7b6152dbd63e431db030af7cd64805f7be826f1f4f0f43d178dd0c2049d4f893,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260109012136_create_user_profile_function.sql,a9211381b2ef41b2bdadf03498ac6d5245a69e5131060a0836c95e59cdb96d50,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260109012243_add_gamification_system.sql,d44e3407bab321a2597b2302e1ebdbc7c589ef85bd8c74690380df145ac05ed9,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260109012548_fix_permissions_and_schema_alignment.sql,4888547c183b4c06f0f5998a0c4d36922fc2e7e171db2cd5f54fce0ac1637d19,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260109012721_add_missing_deadline_columns.sql,42268a0cf4a8880213a9dc4f35c17e43891c90ce30b1eca281db8c226c130083,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260109012944_fix_auth_trigger_for_new_users.sql,9d95d7c3858c65482a61cd6cf10dca80cb6e4ca777efb737ad2c9de7bd55fa38,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260109013033_check_and_fix_existing_triggers.sql,41f3f72b2fb40ebbc3aab9cb2fb45cddddf75a70a68f3e0e8e27dac2a1125ef1,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260109013302_disable_all_auth_triggers.sql,6b7c51a6f22c0c8ed0875436b743171101c6fa1ed6fd4de2145540f7c5fd1c06,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260113000000_reenable_auth_trigger_with_user_view.sql,440963f27fdc7fb89a72ca4bea53ac389aa7649a698322f8804dce733ab91b5f,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260113100000_fix_foreign_key_constraints.sql,6b547bb9733e017aaa8334c441715b364e34ba7a408f13d39a97a000a4dea94c,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260113110000_schema_cleanup_and_fixes.sql,777b1e1f99e377f65d3700f220f4a963f0c8de87bf0ba509bc0e7db3eaf0822f,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260114000000_add_missing_materialized_views.sql,3217c2dbaa44706da86f9fdb8e44d7d991c32fc191e61bc2381e0d01e5f22b17,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260114010403_add_course_and_year_to_profiles.sql,4217297a2a844642a8af6a53144e59c262f5c7ee6c467e2c3a4d3a6aad805f1e,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260114011650_fix_schema_comprehensive.sql,9694ddf26346361262b9c1c8712a690a200b16bac4738555925fa6a4bb4196d4,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260114013136_complete_schema_audit_fix.sql,b93f6b695baa84ac5efa5028f7fee1d95237904e78d5a5f2827b3af170627ee2,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260114013519_add_soft_deletes_constraints_seeds.sql,d57713041e6fb2f064f20084f0d1a1ecc2465fabb3d31ff65f2af2ef453c1215,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260114014506_schema_cleanup_and_normalization.sql,2775fb18cf9cd45782d2b77143b372aad0c0c6975567f916dddf5e2b304ca282,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260114015445_clarify_views_simplify_events.sql,d2de05ef5a8a092587b3c0409fad30cbae97245e712d191d156c0d51b6f56bc8,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260119000000_add_push_notifications_to_user_preferences.sql,f6a1a8f7f441fbf4ff06c90ce7536e9ec139bbb3553d539d6b3d8c901b79968e,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260119050000_multiuser_demo_seed.sql,2aca851ca4a6034e04e258b80b176119827b79eab21f1607d0c05d16bbfc71fd,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260119100000_remove_strict_constraints.sql,d1d4cc8b4944622597758309efd3bdb481a8b9ed29acddeac527c187e07da48e,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260119110000_remove_sample_events.sql,055976717181fbd73468130cbcee9a8c08129de38bde16ef0dc160a33c087642,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260122000000_atomic_unit_sync.sql,a5dc433271613553dfd0e5b91ceba42ae5754e6e8608afbb33f19ac23fff29b3,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260124000000_complete_schema_initialization.sql,a2737239ca1f3c470640b05fd4d834da8cc79226d409a9d5f6384d570fee348d,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260124001000_create_todos_table.sql,6047e5074fb4efe49e81f49090ef295e080a723983fbcb11ea6f8183e8bdd49c,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260124120000_add_events_timestamp_fields.sql,7fdc1be47d606cf1669942aa971d35783dc86b1a26b9579e3f7e1b35e40a28a4,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260126000000_add_missing_columns.sql,c2f4bc5e4c5614e210fa58e5cd718e6d2f2e12a5b766f3088e9880646fa79f47,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260129000000_add_audit_logging.sql,50fee3dc34f31443a0aea4fafe2ed478fd4ba617781fb7158b01b3c222a591da,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260201084007_add_audit_logging_and_feature_flags.sql,46bf347b936dd8256e9d84c26c8235e26d52f4ea069d302029695cde3db8819d,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260203000000_add_notification_enabled.sql,47089416aa640912d70de6ceedd8e98761694330338fe598555e1fc8e5ea981b,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260203000001_fix_units_unique_constraint.sql,bf1d8df57467c5cd80d481a610e1bfc87c3172acbc04112f692d17e644c0e750,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260203000002_public_events.sql,18a72dcf2af807d7d9eddf9f5b89008b154f80dc174fa55e4e7f474df1a490b7,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260207000000_add_webauthn_tables.sql,a46e200790309966389a298e09a3670798e3e6ca9862a42cbfa7d06ffe0a55d7,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260207001000_fix_building_codes.sql,7f6bcffba83a8400c95216347142b5f592fbeb7011a98918164c18aef8a26f6e,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260207100000_add_color_to_todos.sql,9c1b1e78b1866b0c4929af51574f7d3d047bc143cb1b6509ba5e6e14cd96cc8b,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260208000000_security_audit_fixes.sql,0e86652f9b8303417c6005a9a591cb7246cf8a4a6ea426a1c1d41c3448318253,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260213000000_email_verifications.sql,5ab1f048447b19308eb324dcf27c7cf26fa978cd209098ab153c0f06b4f1db49,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260214000000_harden_gamification_rpc.sql,dd4f499da059ac8008f0b3c87e9db52e447d1d474ad948cd79e20e6e0da6e98e,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260214001000_align_code_db_objects.sql,919456eeb9babf811463ad426820117909d0eb7fb8b46bc9e8f75253e2d99ba2,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260214002000_restore_log_audit_function.sql,dedf128d496ed13bc1dcf597224b4aafad941d221b992a096878b4c5e4f0d800,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260214003000_restore_missing_core_security_tables.sql,4bec0e111277d6a5d3113813037c5b890168226e09c640ba89628bd912aefdc9,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260216090000_harden_security_functions.sql,ec216b9d9618ff9225e2dbe52e540b416fa4b989bbf38979af3ccb9955e338cc,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260216193000_password_resets.sql,38e3ccdd9f54c9b9c269ed5ad392e1749d9127980b827bff85d3905de1c400ce,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
supabase/migrations/20260217093000_rate_limits.sql,d4cc0738a928f58611d88ac09cf711a19b01f56593649c7f86924c7c3e73f2d8,migration,postgres,,,,,,,,,,,,,,,,,,,pending,,claude-opus-5,cefc79e63feaaaec6516eda327e33b7e43373c5d,
